Date,Open,High,Low,Close
2012-03-15,109.11,109.64,108.58,109.29
2012-03-16,109.28,109.99,109.01,109.92
2012-03-19,110.07,110.56,109.17,110.35
2012-03-20,110.36,110.83,110.28,110.7
2012-03-21,110.72,111.44,110.04,110.21
2012-03-22,110.23,110.46,108.49,109.04
2012-03-23,109.04,109.83,108.6,109.27
2012-03-26,109.38,110.71,109.17,110.7
2012-03-27,110.67,111.25,110.35,110.8
2012-03-28,110.79,110.91,109.87,110.37
2012-03-29,110.36,110.51,108.77,109.58
2012-03-30,109.59,110.6,109.03,110.55
2012-04-02,110.81,111.14,108.96,109.34
2012-04-03,109.32,109.81,108.69,109.6
2012-04-04,109.61,109.7,107.9,108.29
2012-04-05,108.3,108.41,106.88,107.6
2012-04-06,107.6,107.84,106.54,106.89
2012-04-09,106.79,107.24,106.11,106.92
2012-04-10,106.91,107.47,105.48,105.61
2012-04-11,105.59,106.68,105.44,106.01
2012-04-12,106,106.8,105.96,106.63
2012-04-13,106.65,107.08,105.73,105.81
2012-04-16,105.8,105.8,104.64,105.63
2012-04-17,105.62,106.31,105.28,106.18
2012-04-18,106.17,106.89,106.16,106.63
2012-04-19,106.62,107.35,106.51,107.18
2012-04-20,107.16,108,107.09,107.77
2012-04-23,107.63,107.8,106.32,106.79
2012-04-24,106.8,107.4,106.31,107.3
2012-04-25,107.3,107.64,107.12,107.52
2012-04-26,107.51,107.66,106.49,106.83
2012-04-27,106.82,107.44,106.17,106.4
2012-04-30,106.33,106.42,105.46,105.68
2012-05-01,105.69,106.2,105.54,106.02
2012-05-02,106.02,106.52,105.15,105.41
2012-05-03,105.39,106.09,105.31,105.47
2012-05-04,105.47,105.55,104.4,104.45
2012-05-07,103.88,104.43,103.23,104.31
2012-05-08,104.32,104.41,103.49,103.82
2012-05-09,103.82,103.91,102.72,102.97
2012-05-10,102.97,103.74,102.91,103.29
2012-05-11,103.29,103.56,102.94,103.24
2012-05-14,103.03,103.34,102.2,102.41
2012-05-15,102.4,102.84,101.99,102.15
2012-05-16,102.15,102.67,101.88,102.14
2012-05-17,102.14,102.35,100.53,100.57
2012-05-18,100.59,101.07,100.18,100.9
2012-05-21,101.19,101.67,100.83,101.53
2012-05-22,101.52,102.07,101.09,101.37
2012-05-23,101.37,101.43,99.492,99.96
2012-05-24,99.96,100.21,99.328,99.72
2012-05-25,99.72,100.27,99.444,99.68
2012-05-28,100.12,100.19,99.483,99.64
2012-05-29,99.63,99.91,98.911,99.273
2012-05-30,99.285,99.332,97.722,97.815
2012-05-31,97.818,98.02,96.577,96.866
2012-06-01,96.866,97.449,95.574,96.98
2012-06-04,97.082,97.97,96.728,97.854
2012-06-05,97.865,98.298,97.016,98.032
2012-06-06,98.03,99.68,97.89,99.65
2012-06-07,99.65,100.59,99.377,100.06
2012-06-08,100.06,100.23,98.54,99.453
2012-06-11,100.56,100.87,98.916,98.943
2012-06-12,98.958,99.76,98.69,99.47
2012-06-13,99.469,100.07,99.265,99.8
2012-06-14,99.8,100.27,99.444,100.25
2012-06-15,100.25,100.32,99.054,99.64
2012-06-18,100.54,100.81,99.087,99.474
2012-06-19,99.469,100.47,99.167,100.2
2012-06-20,100.19,101.38,99.81,100.88
2012-06-21,100.89,101.59,100.48,100.63
2012-06-22,100.63,101.2,100.35,101.05
2012-06-25,100.98,101.08,99.127,99.53
2012-06-26,99.52,99.85,98.719,99.283
2012-06-27,99.296,99.57,99.04,99.339
2012-06-28,99.334,99.443,98.301,98.78
2012-06-29,98.781,101.35,98.497,100.96
2012-07-02,101.26,101.26,99.73,100.05
2012-07-03,100.04,100.79,99.86,100.6
2012-07-04,100.61,100.66,99.77,100.03
2012-07-05,100.03,100.31,98.76,98.984
2012-07-06,98.993,99.061,97.598,97.859
2012-07-09,97.701,98.087,97.443,97.936
2012-07-10,97.946,98.015,97.187,97.25
2012-07-11,97.268,97.707,96.975,97.565
2012-07-12,97.551,97.826,96.398,96.695
2012-07-13,96.701,97.071,96.414,96.957
2012-07-16,97.051,97.085,96.142,96.727
2012-07-17,96.741,97.344,96.383,97.16
2012-07-18,97.161,97.28,96.447,96.763
2012-07-19,96.754,96.787,96.11,96.485
2012-07-20,96.49,96.681,95.316,95.442
2012-07-23,95.089,95.232,94.228,94.884
2012-07-24,94.885,94.986,94.089,94.255
2012-07-25,94.256,95.173,94.116,94.902
2012-07-26,94.927,96.387,94.642,96.019
2012-07-27,96.029,97.27,95.622,96.623
2012-07-30,96.502,96.6,95.511,95.766
2012-07-31,95.777,96.252,95.716,96.049
2012-08-01,96.046,96.425,95.67,95.877
2012-08-02,95.881,96.948,94.897,95.291
2012-08-03,95.284,97.36,95,97.198
2012-08-06,97.396,97.776,96.677,96.99
2012-08-07,96.985,97.78,96.8,97.41
2012-08-08,97.409,97.448,96.547,96.952
2012-08-09,96.954,97.244,96.304,96.665
2012-08-10,96.659,96.706,95.688,96.161
2012-08-13,96.166,96.873,95.911,96.562
2012-08-14,96.565,97.436,96.515,96.969
2012-08-15,96.964,97.391,96.503,96.994
2012-08-16,97.026,98.149,96.956,97.986
2012-08-17,97.987,98.374,97.691,98.109
2012-08-20,98.138,98.324,97.706,98.1
2012-08-21,98.095,99.146,97.928,98.845
2012-08-22,98.848,98.983,98.048,98.405
2012-08-23,98.4,98.78,98.243,98.648
2012-08-24,98.642,98.792,97.941,98.415
2012-08-27,98.37,98.677,98.285,98.396
2012-08-28,98.398,98.795,97.864,98.636
2012-08-29,98.649,98.793,98.352,98.574
2012-08-30,98.593,98.755,98.015,98.292
2012-08-31,98.291,98.989,97.95,98.506
2012-09-03,98.517,98.666,98.196,98.517
2012-09-04,98.524,98.979,98.367,98.542
2012-09-05,98.54,98.879,97.954,98.775
2012-09-06,98.776,99.77,98.722,99.61
2012-09-07,99.6,100.39,99.57,100.21
2012-09-10,100.16,100.24,99.79,99.82
2012-09-11,99.83,100.21,99.492,99.95
2012-09-12,99.94,100.61,99.83,100.37
2012-09-13,100.38,100.74,99.5,100.6
2012-09-14,100.61,102.97,100.6,102.88
2012-09-17,102.82,103.82,102.55,103.21
2012-09-18,103.21,103.23,102.37,102.72
2012-09-19,102.72,103.59,102.07,102.21
2012-09-20,102.21,102.36,100.9,101.41
2012-09-21,101.41,102.06,101.22,101.42
2012-09-24,101.38,101.38,100.33,100.64
2012-09-25,100.64,101.01,100.14,100.37
2012-09-26,100.37,100.43,99.69,100.04
2012-09-27,100.04,100.32,99.6,100.23
2012-09-28,100.21,100.64,99.9,100.13
2012-10-01,100.12,100.98,99.76,100.48
2012-10-02,100.48,101.15,100.45,100.95
2012-10-03,100.95,101.44,100.69,101.3
2012-10-04,101.3,102.16,101.28,102.14
2012-10-05,102.14,102.77,101.83,102.47
2012-10-08,102.41,102.47,101.1,101.51
2012-10-09,101.51,101.81,100.56,100.8
2012-10-10,100.79,101.13,100.39,100.4
2012-10-11,100.41,101.67,100.12,101.34
2012-10-12,101.33,101.87,101.21,101.6
2012-10-15,101.57,102.23,100.99,101.85
2012-10-16,101.86,103.33,101.83,103.27
2012-10-17,103.27,103.71,102.87,103.65
2012-10-18,103.63,104.1,103.27,103.59
2012-10-19,103.59,103.76,103.11,103.31
2012-10-22,103.22,104.44,103.11,104.4
2012-10-23,104.4,104.56,103.26,103.67
2012-10-24,103.67,103.79,102.96,103.47
2012-10-25,103.47,104.39,103.42,103.97
2012-10-26,103.96,104.01,102.67,103.02
2012-10-29,102.99,103.13,102.5,102.91
2012-10-30,102.91,103.34,102.15,103.18
2012-10-31,103.18,103.9,103.04,103.4
2012-11-01,103.4,103.96,103.31,103.76
2012-11-02,103.76,103.83,103.02,103.27
2012-11-05,103.19,103.3,102.41,102.63
2012-11-06,102.63,103.12,102.15,102.94
2012-11-07,102.94,103.38,101.77,102.07
2012-11-08,102.07,102.11,101,101.26
2012-11-09,101.26,101.71,100.4,100.99
2012-11-12,100.99,101.26,100.84,101.06
2012-11-13,101.06,101.21,100.3,100.86
2012-11-14,100.86,102.36,100.85,102.05
2012-11-15,102.05,103.96,101.97,103.65
2012-11-16,103.65,103.85,103.02,103.6
2012-11-19,103.71,104.29,103.5,103.92
2012-11-20,103.91,104.73,103.63,104.65
2012-11-21,104.65,105.85,104.06,105.83
2012-11-22,105.83,106.54,105.68,106.17
2012-11-23,106.17,106.95,105.68,106.89
2012-11-26,106.85,107.1,106.06,106.59
2012-11-27,106.59,106.92,106.09,106.18
2012-11-28,106.17,106.35,105.25,106.27
2012-11-29,106.27,106.77,106.12,106.54
2012-11-30,106.54,107.64,106.41,107.01
2012-12-03,107.04,107.55,106.82,107.29
2012-12-04,107.28,107.36,106.89,107.2
2012-12-05,107.2,107.93,107.1,107.7
2012-12-06,107.7,107.86,106.58,106.76
2012-12-07,106.76,107.05,106.1,106.58
2012-12-10,106.41,106.61,105.95,106.53
2012-12-11,106.53,107.38,106.44,107.34
2012-12-12,107.34,109,107.23,108.7
2012-12-13,108.7,109.5,108.61,109.3
2012-12-14,109.3,109.95,109.02,109.89
2012-12-17,110.83,110.92,109.9,110.35
2012-12-18,110.35,111.44,110.33,111.4
2012-12-19,111.41,112.46,110.78,110.97
2012-12-20,110.97,112.11,110.7,111.7
2012-12-21,111.7,111.74,110.59,111.03
2012-12-24,111.17,111.96,111.1,111.85
2012-12-26,112.32,113.35,112.3,113
2012-12-27,113,114.27,112.98,114.17
2012-12-28,114.17,114.66,113.26,113.66
2012-12-31,113.39,114.4,113.38,114.22
2013-01-02,115.33,115.98,114.52,115.15
2013-01-03,115.14,115.14,113.62,113.97
2013-01-04,113.96,115.38,113.95,115.18
2013-01-07,115.48,115.49,114.08,114.77
2013-01-08,114.77,115.2,113.52,113.58
2013-01-09,113.57,114.99,113.57,114.9
2013-01-10,114.89,118.19,114.79,117.95
2013-01-11,117.96,119.3,117.59,118.95
2013-01-14,119.63,120.09,118.85,119.66
2013-01-15,119.66,119.94,117.57,118.08
2013-01-16,118.08,118.14,116.44,117.69
2013-01-17,117.68,120.56,116.98,120.29
2013-01-18,120.29,120.65,119.31,119.88
2013-01-21,119.96,120.12,118.85,119.57
2013-01-22,119.57,120.12,117.31,118.21
2013-01-23,118.21,118.29,117.02,117.81
2013-01-24,117.81,121.02,117.55,120.95
2013-01-25,120.95,122.74,120.62,122.25
2013-01-28,122.54,122.87,121.58,121.87
2013-01-29,121.86,122.52,121.19,122.37
2013-01-30,122.37,123.82,122.3,123.55
2013-01-31,123.53,124.63,122.95,124.61
2013-02-01,124.61,126.93,124.59,126.54
2013-02-04,126.66,126.74,124.15,124.3
2013-02-05,124.34,127.38,123.99,127.25
2013-02-06,127.25,127.67,125.89,126.38
2013-02-07,126.4,127.43,124.46,125.49
2013-02-08,125.5,125.53,123.39,123.87
2013-02-11,123.72,126.6,123.58,126.29
2013-02-12,126.28,126.9,124.98,125.38
2013-02-13,125.38,126.51,124.74,125.35
2013-02-14,125.4,125.92,123.78,124.04
2013-02-15,124.04,125.24,122.87,124.88
2013-02-18,125.24,125.85,124.97,125.36
2013-02-19,125.36,125.42,124.53,125.21
2013-02-20,125.21,125.86,124.13,124.48
2013-02-21,124.46,124.67,122.23,122.63
2013-02-22,122.64,123.73,122.53,123.08
2013-02-25,124.22,125.17,118.73,120.35
2013-02-26,120.31,121.32,118.96,120.13
2013-02-27,120.13,121.41,119.18,121.09
2013-02-28,121.09,121.78,120.49,121.01
2013-03-01,121.01,122.13,120.32,121.73
2013-03-04,121.72,121.94,121.09,121.73
2013-03-05,121.74,121.83,121.11,121.75
2013-03-06,121.75,122.24,121.47,121.91
2013-03-07,121.94,124.54,121.84,124.37
2013-03-08,124.36,125.87,123.79,124.8
2013-03-11,124.87,125.95,124.61,125.88
2013-03-12,125.9,126,124.36,124.88
2013-03-13,124.88,125.19,124.15,124.41
2013-03-14,124.41,125.18,124.02,124.97
2013-03-15,124.97,125.76,124.17,124.54
2013-03-18,122.38,123.91,121.61,123.41
2013-03-19,123.4,124.09,121.81,122.15
2013-03-20,122.13,124.47,122,124.21
2013-03-21,124.21,124.34,122.03,122.61
2013-03-22,122.61,123.41,121.42,122.69
2013-03-25,122.72,123.81,120.05,121.13
2013-03-26,121.13,121.7,120.69,121.69
2013-03-27,121.69,121.83,119.94,120.53
2013-03-28,120.53,120.91,119.71,120.8
2013-03-29,120.8,120.8,120.29,120.68
2013-04-01,120.72,120.83,119.46,119.66
2013-04-02,119.66,120.11,119.1,119.69
2013-04-03,119.7,120.14,119.07,119.51
2013-04-04,119.51,124.65,119.13,124.6
2013-04-05,124.61,127.25,123.85,126.78
2013-04-08,127.7,129.49,127.39,129.47
2013-04-09,129.47,130.06,128.41,129.7
2013-04-10,129.7,130.5,129.38,130.42
2013-04-11,130.4,131.08,129.67,130.77
2013-04-12,130.77,130.77,128.58,128.93
2013-04-15,128.86,129.28,124.9,125.97
2013-04-16,125.99,128.96,125.91,128.83
2013-04-17,128.84,129.7,126.41,128.05
2013-04-18,128.06,128.73,127.13,128.18
2013-04-19,128.14,130.21,128.02,129.85
2013-04-22,130.38,130.63,128.9,129.67
2013-04-23,129.67,129.78,127.85,129.17
2013-04-24,129.17,129.76,128.78,129.47
2013-04-25,129.47,129.86,128.99,129.18
2013-04-26,129.18,129.29,127.12,127.75
2013-04-29,127.9,128.55,127.02,128.07
2013-04-30,128.06,128.47,127.17,128.19
2013-05-01,128.19,128.88,127.81,128.23
2013-05-02,128.23,129.84,127.49,127.87
2013-05-03,127.87,130.3,127.85,129.88
2013-05-06,130.04,130.37,129.57,129.82
2013-05-07,129.82,130.37,129.2,129.42
2013-05-08,129.43,130.4,128.99,130.19
2013-05-09,130.19,131.74,129.59,131.26
2013-05-10,131.27,132.24,131.06,131.9
2013-05-13,132.08,132.39,131.6,132.09
2013-05-14,132.1,132.74,131.54,132.24
2013-05-15,132.24,132.41,131.17,131.71
2013-05-16,131.7,132.19,131.27,131.69
2013-05-17,131.7,132.55,131.3,132.47
2013-05-20,131.79,132.13,131.56,131.73
2013-05-21,131.73,132.4,131.67,132.28
2013-05-22,132.28,133.8,131.98,132.52
2013-05-23,132.54,132.86,129.98,131.89
2013-05-24,131.89,132.54,130.12,130.76
2013-05-27,130.96,131.05,130.26,130.7
2013-05-28,130.7,132.13,130.67,131.43
2013-05-29,131.44,131.69,130.39,130.85
2013-05-30,130.84,131.94,130.2,131.42
2013-05-31,131.42,132.06,130.27,130.55
2013-06-03,130.62,130.98,129.51,129.95
2013-06-04,129.95,131.38,129.93,130.86
2013-06-05,130.86,131.37,129.58,129.79
2013-06-06,129.8,130.69,127.5,128.96
2013-06-07,128.96,129.16,126.16,128.77
2013-06-10,129.05,131.27,128.95,131.2
2013-06-11,131.2,131.21,127.1,127.83
2013-06-12,127.83,129.33,127.02,127.82
2013-06-13,127.82,128.09,124.97,127.83
2013-06-14,127.84,127.94,125.18,125.5
2013-06-17,125.73,126.91,125.66,126.44
2013-06-18,126.45,128.07,126.18,127.75
2013-06-19,127.77,128.74,127.05,128.02
2013-06-20,128.04,129.89,127.82,128.7
2013-06-21,128.72,129.68,127.78,128.3
2013-06-24,128.36,129.2,127.27,128.21
2013-06-25,128.2,128.66,127.3,128.14
2013-06-26,128.14,128.43,126.56,127.16
2013-06-27,127.17,128.39,127.04,128.31
2013-06-28,128.31,129.64,128.21,129.09
2013-07-01,129.09,130.24,129.09,130.11
2013-07-02,130.11,131.11,129.82,130.62
2013-07-03,130.62,130.85,128.65,129.99
2013-07-04,129.99,130.19,128.83,129.26
2013-07-05,129.26,129.87,128.57,129.86
2013-07-08,129.82,130.17,129.4,129.82
2013-07-09,129.82,130.56,128.7,129.24
2013-07-10,129.25,129.79,128,129.61
2013-07-11,129.62,130.41,128.65,129.61
2013-07-12,129.62,129.93,128.91,129.82
2013-07-15,129.72,130.7,129.38,130.58
2013-07-16,130.58,130.81,130.04,130.42
2013-07-17,130.41,131.34,130.28,130.67
2013-07-18,130.67,131.88,130.54,131.81
2013-07-19,131.79,132.08,131.21,131.88
2013-07-22,131.82,132.22,131.15,131.31
2013-07-23,131.3,132.01,130.76,131.53
2013-07-24,131.53,132.73,131.37,132.31
2013-07-25,132.3,132.48,131.46,131.78
2013-07-26,131.77,131.89,130.09,130.52
2013-07-29,130.49,130.51,129.59,129.85
2013-07-30,129.85,130.51,129.74,130.02
2013-07-31,130.02,130.77,129.34,130.02
2013-08-01,130.03,131.55,129.93,131.44
2013-08-02,131.43,131.93,131.07,131.32
2013-08-05,131.42,131.54,130.14,130.3
2013-08-06,130.3,130.72,129.79,130.09
2013-08-07,130.1,130.12,128.43,128.51
2013-08-08,128.52,129.43,128.22,129.26
2013-08-09,129.26,129.69,128.28,128.36
2013-08-12,128.44,129.18,127.97,129.11
2013-08-13,129.07,130.46,129.06,130.26
2013-08-14,130.26,130.65,129.83,129.94
2013-08-15,129.94,130.71,129.41,129.82
2013-08-16,129.84,130.41,129.57,130.04
2013-08-19,130.18,131.01,129.85,130.18
2013-08-20,130.18,130.75,129.29,130.56
2013-08-21,130.57,131,130.27,130.51
2013-08-22,130.51,131.96,130.38,131.91
2013-08-23,131.91,132.42,131.83,132.06
2013-08-26,131.96,132.3,131.54,131.59
2013-08-27,131.59,131.73,129.84,129.92
2013-08-28,129.92,130.54,129.68,130.34
2013-08-29,130.34,130.5,129.97,130.14
2013-08-30,130.14,130.33,129.31,129.74
2013-09-02,129.93,131.38,129.77,131.13
2013-09-03,131.13,131.47,130.65,131.08
2013-09-04,131.08,131.8,130.81,131.7
2013-09-05,131.71,132.13,131.03,131.4
2013-09-06,131.4,131.47,129.9,130.51
2013-09-09,131.4,132.2,130.96,132.02
2013-09-10,132.03,133.28,131.92,133.16
2013-09-11,133.16,133.36,132.77,133.07
2013-09-12,133.07,133.09,131.72,132.32
2013-09-13,132.31,132.63,131.66,132.01
2013-09-16,132.11,132.38,131.87,132.13
2013-09-17,132.13,132.64,132.02,132.4
2013-09-18,132.41,132.67,131.86,132.59
2013-09-19,132.57,134.94,132.5,134.47
2013-09-20,134.45,134.73,134.16,134.3
2013-09-23,134.32,134.42,133.09,133.29
2013-09-24,133.29,133.99,132.7,132.99
2013-09-25,133,133.54,132.7,133.11
2013-09-26,133.11,133.92,132.87,133.49
2013-09-27,133.47,133.57,132.62,132.82
2013-09-30,131.8,133.22,131.64,132.84
2013-10-01,132.84,133.46,132.32,132.55
2013-10-02,132.55,132.6,131.43,132.24
2013-10-03,132.24,133.19,132.12,132.43
2013-10-04,132.42,132.68,131.77,132.08
2013-10-07,131.93,132.04,131.1,131.27
2013-10-08,131.27,132.03,131.16,131.5
2013-10-09,131.5,132.17,131.23,131.67
2013-10-10,131.66,132.96,131.65,132.92
2013-10-11,132.93,133.59,132.44,133.54
2013-10-14,133.1,133.82,133.1,133.75
2013-10-15,133.76,133.79,132.62,132.81
2013-10-16,132.82,133.75,132.74,133.68
2013-10-17,133.69,133.94,133.32,133.85
2013-10-18,133.85,134.18,133.6,133.89
2013-10-21,133.99,134.36,133.86,134.27
2013-10-22,134.27,135.49,134.19,135.16
2013-10-23,135.16,135.27,133.6,134.07
2013-10-24,134.06,134.78,133.89,134.29
2013-10-25,134.29,134.51,133.88,134.46
2013-10-28,134.65,134.92,134.55,134.64
2013-10-29,134.62,135.16,134.25,134.94
2013-10-30,134.94,135.44,134.78,135.17
2013-10-31,135.17,135.26,133.33,133.64
2013-11-01,133.64,133.64,132.59,133.04
2013-11-04,133.13,133.35,132.84,133.3
2013-11-05,133.3,133.32,132.37,132.74
2013-11-06,132.74,133.72,132.55,133.3
2013-11-07,133.3,133.52,131.21,131.7
2013-11-08,131.71,132.49,131.3,132.46
2013-11-11,132.44,133.13,132.19,132.94
2013-11-12,132.94,134,132.9,133.84
2013-11-13,133.85,133.94,133.23,133.82
2013-11-14,133.84,134.69,133.73,134.67
2013-11-15,134.67,135.24,134.48,135.19
2013-11-18,135.25,135.35,134.75,134.93
2013-11-19,134.94,135.7,134.6,135.61
2013-11-20,135.61,135.94,134.11,134.45
2013-11-21,134.45,136.42,134.4,136.33
2013-11-22,136.33,137.32,136.02,137.28
2013-11-25,137.25,137.98,137.02,137.28
2013-11-26,137.28,137.66,137.12,137.42
2013-11-27,137.43,138.83,137.28,138.81
2013-11-28,138.82,139.25,138.31,139.14
2013-11-29,139.13,139.7,138.96,139.11
2013-12-02,139.25,139.7,139.02,139.36
2013-12-03,139.36,140.02,138.7,139.19
2013-12-04,139.19,139.6,138.41,139.06
2013-12-05,139.06,139.57,138.46,139.15
2013-12-06,139.15,141.01,138.94,140.94
2013-12-09,141.44,141.94,140.99,141.86
2013-12-10,141.86,142.16,141.27,141.54
2013-12-11,141.54,141.68,140.91,141.25
2013-12-12,141.25,142.44,141.18,142.38
2013-12-13,142.4,142.81,141.42,141.79
2013-12-16,141.68,142.12,141.21,141.83
2013-12-17,141.83,141.94,140.98,141.25
2013-12-18,141.27,142.89,141.22,142.57
2013-12-19,142.57,142.68,141.86,142.31
2013-12-20,142.31,142.73,142.1,142.36
2013-12-23,142.11,142.76,142.09,142.7
2013-12-24,142.7,142.88,142.46,142.61
2013-12-26,142.85,143.52,142.76,143.44
2013-12-27,143.45,145.68,143.45,144.52
2013-12-30,144.9,145.16,144.55,144.93
2013-12-31,144.93,145.14,144.41,144.85
2014-01-02,144.96,145.11,142.75,143.23
2014-01-03,143.24,143.3,141.96,142.31
2014-01-06,142.6,142.77,141.49,142.05
2014-01-07,142.09,142.58,141.94,142.49
2014-01-08,142.49,143.15,142.12,142.38
2014-01-09,142.36,143.03,142.04,142.58
2014-01-10,142.58,143.02,142.05,142.2
2014-01-13,142.23,142.27,140.49,140.85
2014-01-14,140.87,142.62,140.8,142.54
2014-01-15,142.53,142.58,141.79,142.26
2014-01-16,142.24,142.9,141.7,142.06
2014-01-17,142.06,142.16,140.97,141.05
2014-01-20,141.13,141.37,140.32,141.22
2014-01-21,141.22,141.84,141.02,141.41
2014-01-22,141.42,141.82,141.06,141.6
2014-01-23,141.59,142.4,141.03,141.52
2014-01-24,141.52,141.77,139.75,139.83
2014-01-27,139.63,140.69,139.44,140.35
2014-01-28,140.35,141.22,140.17,141.12
2014-01-29,141.11,141.25,139.05,139.56
2014-01-30,139.55,139.94,138.89,139.34
2014-01-31,139.35,139.49,137.49,137.77
2014-02-03,137.74,138.1,136.37,136.77
2014-02-04,136.73,137.43,136.22,137.33
2014-02-05,137.33,137.54,136.54,137.37
2014-02-06,137.36,138.82,136.76,138.58
2014-02-07,138.58,139.52,138.17,139.47
2014-02-10,139.75,139.79,139.16,139.46
2014-02-11,139.45,140.28,139.27,139.95
2014-02-12,139.95,139.97,138.67,139.4
2014-02-13,139.39,139.9,138.87,139.84
2014-02-14,139.87,140.05,138.97,139.44
2014-02-17,139.36,139.75,138.95,139.71
2014-02-18,139.72,141.03,139.49,140.9
2014-02-19,140.9,140.9,140,140.5
2014-02-20,140.5,140.61,139.19,140.43
2014-02-21,140.42,141.26,140.31,140.89
2014-02-24,140.88,141.03,140.34,140.74
2014-02-25,140.73,140.95,140.13,140.47
2014-02-26,140.48,140.77,139.65,140.06
2014-02-27,140.06,140.21,138.79,140.06
2014-02-28,140.06,141.11,139.11,140.47
2014-03-03,139.88,139.97,139.15,139.33
2014-03-04,139.33,140.57,139.26,140.49
2014-03-05,140.49,140.76,140.18,140.6
2014-03-06,140.6,142.99,140.5,142.86
2014-03-07,142.86,143.78,142.53,143.3
2014-03-10,143.16,143.6,142.85,143.34
2014-03-11,143.34,143.44,142.62,142.62
2014-03-12,142.62,142.95,142.23,142.8
2014-03-13,142.8,143.37,140.71,141.25
2014-03-14,141.25,141.49,140.44,140.98
2014-03-17,140.96,141.96,140.87,141.77
2014-03-18,141.76,141.95,140.75,141.22
2014-03-19,141.22,141.91,141.05,141.5
2014-03-20,141.49,141.71,140.82,141.07
2014-03-21,141.07,141.28,140.44,140.97
2014-03-24,140.97,141.87,140.72,141.44
2014-03-25,141.45,141.59,140.71,141.41
2014-03-26,141.41,141.49,140.5,140.63
2014-03-27,140.64,141.03,140.17,140.44
2014-03-28,140.45,141.63,139.96,141.38
2014-03-31,141.5,142.6,141.32,142.16
2014-04-01,142.16,143.06,142,143.03
2014-04-02,143.01,143.46,142.72,142.95
2014-04-03,142.95,143.41,142.3,142.54
2014-04-04,142.53,142.61,141.4,141.48
